date,AvgTemp,Country
2019-01-12,35.90980392156862,US
2019-01-13,35.032679738562095,US
2019-01-14,33.247058823529414,US
2019-01-15,34.34901960784313,US
2019-01-16,34.603921568627456,US
2019-01-17,37.51895424836599,US
2019-01-18,39.1653594771242,US
2019-01-19,37.497385620915004,US
2019-01-20,31.75228758169933,US
2019-01-21,25.81176470588235,US
2019-01-22,31.26535947712418,US
2019-01-23,38.13398692810458,US
2019-01-24,37.89673202614378,US
2019-01-25,30.904575163398704,US
2019-01-26,31.09738562091505,US
2019-01-27,34.18366013071895,US
2019-01-28,34.83660130718954,US
2019-01-29,30.119607843137256,US
2019-01-30,23.627450980392165,US
2019-01-31,21.141176470588224,US
2019-02-01,31.592810457516343,US
2019-02-02,38.72549019607842,US
2019-02-03,45.34052287581696,US
2019-02-04,45.82352941176468,US
2019-02-05,43.39411764705883,US
2019-02-06,42.81830065359478,US
2019-02-07,41.315686274509815,US
2019-02-08,33.794117647058826,US
2019-02-09,29.37777777777778,US
2019-02-10,32.28104575163399,US
2019-02-11,36.931372549019606,US
2019-02-12,38.93529411764704,US
2019-02-13,37.78104575163401,US
2019-02-14,41.284967320261444,US
2019-02-15,41.59084967320262,US
2019-02-16,37.09803921568628,US
2019-02-17,35.61307189542482,US
2019-02-18,33.91960784313726,US
2019-02-19,30.558169934640514,US
2019-02-20,34.73790849673202,US
2019-02-21,39.15490196078429,US
2019-02-22,39.90392156862745,US
2019-02-23,41.76601307189542,US
2019-02-24,41.72287581699346,US
2019-02-25,35.74248366013073,US
2019-02-26,35.9130718954248,US
2019-02-27,36.096078431372554,US
2019-02-28,36.28039215686275,US
2019-03-01,37.608496732026126,US
2019-03-02,38.223529411764694,US
2019-03-03,34.7359477124183,US
2019-03-04,27.589542483660136,US
2019-03-05,27.009803921568633,US
2019-03-06,29.32875816993465,US
2019-03-07,34.37908496732024,US
2019-03-08,39.78823529411767,US
2019-03-09,43.96209150326795,US
2019-03-10,45.78300653594772,US
2019-03-11,45.54967320261436,US
2019-03-12,45.60261437908497,US
2019-03-13,48.02614379084966,US
2019-03-14,52.19673202614376,US
2019-03-15,49.67189542483658,US
2019-03-16,44.832026143790856,US
2019-03-17,41.77647058823529,US
2019-03-18,43.849019607843125,US
2019-03-19,45.25686274509804,US
2019-03-20,46.7777777777778,US
2019-03-21,48.244444444444454,US
2019-03-22,47.83921568627449,US
2019-03-23,47.57385620915033,US
2019-03-24,50.37908496732028,US
2019-03-25,51.12091503267974,US
2019-03-26,47.82156862745097,US
2019-03-27,46.50457516339871,US
2019-03-28,52.816993464052324,US
2019-03-29,53.598039215686285,US
2019-03-30,52.530065359477106,US
2019-03-31,46.52222222222225,US
2019-04-01,43.72026143790852,US
2019-04-02,47.4581699346405,US
2019-04-03,51.511764705882364,US
2019-04-04,53.693464052287574,US
2019-04-05,53.868627450980405,US
2019-04-06,57.15098039215687,US
2019-04-07,59.94117647058827,US
2019-04-08,62.19477124183004,US
2019-04-09,60.24509803921566,US
2019-04-10,56.65098039215687,US
2019-04-11,53.73398692810457,US
2019-04-12,54.476470588235266,US
2019-04-13,55.2921568627451,US
2019-04-14,54.38104575163399,US
2019-04-15,53.60588235294121,US
2019-04-16,56.200653594771246,US
2019-04-17,59.77189542483659,US
2019-04-18,60.46862745098041,US
2019-04-19,59.01372549019602,US
2019-04-20,57.43921568627453,US
2019-04-21,58.65620915032681,US
2019-04-22,60.359477124182995,US
2019-04-23,59.556209150326815,US
2019-04-24,61.09281045751636,US
2019-04-25,61.27058823529409,US
2019-04-26,60.83202614379087,US
2019-04-27,57.41699346405227,US
2019-04-28,56.74771241830064,US
2019-04-29,56.8235294117647,US
2019-04-30,58.43725490196079,US
2019-05-01,60.52941176470589,US
2019-05-02,60.983660130719,US
2019-05-03,61.08823529411764,US
2019-05-04,61.69215686274511,US
2019-05-05,62.22287581699348,US
2019-05-06,62.82549019607843,US
2019-05-07,61.95294117647061,US
2019-05-08,62.28496732026143,US
2019-05-09,61.98888888888892,US
2019-05-10,59.92222222222221,US
2019-05-11,60.0777777777778,US
2019-05-12,59.33398692810455,US
2019-05-13,59.800653594771205,US
2019-05-14,61.002614379085,US
2019-05-15,63.71176470588235,US
2019-05-16,66.91633986928107,US
2019-05-17,66.92418300653598,US
2019-05-18,65.98954248366014,US
2019-05-19,64.79934640522875,US
2019-05-20,65.00065359477125,US
2019-05-21,62.110457516339864,US
2019-05-22,64.37254901960783,US
2019-05-23,68.25424836601306,US
2019-05-24,68.78692810457513,US
2019-05-25,70.16274509803924,US
2019-05-26,71.09542483660127,US
2019-05-27,70.06078431372549,US
2019-05-28,69.54183006535948,US
2019-05-29,69.13986928104578,US
2019-05-30,69.50392156862749,US
2019-05-31,70.70980392156866,US
2019-06-01,71.05620915032681,US
2019-06-02,70.4503267973856,US
2019-06-03,68.4339869281046,US
2019-06-04,69.75098039215685,US
2019-06-05,72.69934640522875,US
2019-06-06,72.15555555555555,US
2019-06-07,71.85163398692806,US
2019-06-08,71.49150326797385,US
2019-06-09,70.57581699346407,US
2019-06-10,70.23921568627458,US
2019-06-11,70.08431372549022,US
2019-06-12,69.57777777777777,US
2019-06-13,68.66143790849675,US
2019-06-14,69.07843137254903,US
2019-06-15,71.56862745098042,US
2019-06-16,72.3562091503268,US
2019-06-17,72.14248366013071,US
2019-06-18,71.03921568627452,US
2019-06-19,72.97843137254903,US
2019-06-20,72.9196078431372,US
2019-06-21,72.54248366013064,US
2019-06-22,70.94901960784311,US
2019-06-23,72.31633986928104,US
2019-06-24,73.20718954248366,US
2019-06-25,74.33594771241832,US
2019-06-26,75.83333333333333,US
2019-06-27,76.57320261437906,US
2019-06-28,77.17254901960787,US
2019-06-29,78.25686274509805,US
2019-06-30,77.97777777777777,US
2019-07-01,76.04836601307188,US
2019-07-02,75.03529411764706,US
2019-07-03,76.37712418300653,US
2019-07-04,76.51437908496739,US
2019-07-05,77.26535947712422,US
2019-07-06,76.82679738562092,US
2019-07-07,75.40784313725493,US
2019-07-08,74.76732026143792,US
2019-07-09,75.51111111111113,US
2019-07-10,77.56797385620915,US
2019-07-11,77.40196078431372,US
2019-07-12,76.4967320261438,US
2019-07-13,77.30588235294114,US
2019-07-14,77.89477124183006,US
2019-07-15,77.39150326797387,US
2019-07-16,75.83725490196075,US
2019-07-17,78.81764705882352,US
2019-07-18,78.50915032679738,US
2019-07-19,81.07320261437908,US
2019-07-20,81.23202614379083,US
2019-07-21,79.69281045751636,US
2019-07-22,77.08366013071897,US
2019-07-23,74.17320261437908,US
2019-07-24,73.90261437908497,US
2019-07-25,74.64313725490197,US
2019-07-26,76.12745098039214,US
2019-07-27,77.44575163398687,US
2019-07-28,78.64379084967322,US
2019-07-29,78.05228758169936,US
2019-07-30,77.65686274509802,US
2019-07-31,77.04575163398691,US
2019-08-01,76.61372549019603,US
2019-08-02,76.58169934640519,US
2019-08-03,77.33790849673203,US
2019-08-04,77.7516339869281,US
2019-08-05,77.69934640522875,US
2019-08-06,78.11568627450977,US
2019-08-07,78.20392156862746,US
2019-08-08,77.34509803921569,US
2019-08-09,77.02614379084964,US
2019-08-10,76.21503267973857,US
2019-08-11,75.29019607843136,US
2019-08-12,77.44052287581695,US
2019-08-13,78.40392156862745,US
2019-08-14,75.90849673202617,US
2019-08-15,75.18235294117645,US
2019-08-16,76.4418300653595,US
2019-08-17,77.3385620915033,US
2019-08-18,77.76862745098035,US
2019-08-19,78.64379084967324,US
2019-08-20,79.16405228758167,US
2019-08-21,77.64640522875817,US
2019-08-22,76.42156862745098,US
2019-08-23,73.97385620915031,US
2019-08-24,72.30784313725488,US
2019-08-25,72.55163398692814,US
2019-08-26,71.66405228758165,US
2019-08-27,73.17973856209149,US
2019-08-28,73.77843137254902,US
2019-08-29,74.30326797385618,US
2019-08-30,73.92091503267973,US
2019-08-31,73.28235294117644,US
2019-09-01,73.86666666666667,US
2019-09-02,75.42352941176469,US
2019-09-03,74.72222222222223,US
2019-09-04,74.72418300653592,US
2019-09-05,73.26339869281045,US
2019-09-06,73.4019607843137,US
2019-09-07,72.56078431372549,US
2019-09-08,71.70718954248365,US
2019-09-09,72.16339869281047,US
2019-09-10,70.99411764705881,US
2019-09-11,75.1830065359477,US
2019-09-12,74.0660130718954,US
2019-09-13,72.66862745098038,US
2019-09-14,72.47973856209154,US
2019-09-15,73.93856209150324,US
2019-09-16,74.73006535947712,US
2019-09-17,73.05163398692808,US
2019-09-18,71.66209150326796,US
2019-09-19,70.24771241830065,US
